3.11E-05,3.12E-05,3.18E-05,3.21E-05,3.25E-05,3.28E-05,3.29E-05,3.35E-05,3.39E-05,3.40E-05,3.44E-05,0.000149726,0.000162599,0.000166444,0.000172471,0.000174121,0.000179838,0.000185186,0.000187745,0.000193391,0.000198059,0.00020434,0.000208446,0.000213289,0.000218135,0.000224299,0.000230919,0.000234435,0.000239354,0.000247023,0.000249682,0.000266319,0.000448853,0.000467242,0.000484646,0.000491548,0.000510138,0.000519678,0.000533132,0.000549397,0.000558598,0.000576664,0.000584385,0.000604092,0.000615968,0.000623499,0.000636205,0.000648786,0.000657871,0.000667835,0.000684381,0.000692057,0.000704051,0.000900034,0.000965354,0.000990009,0.001009352,0.001038063,0.001055555,0.00107599,0.0010956,0.001124535,0.001142437,0.001162082,0.001177023,0.001200704,0.001217986,0.001245837,0.001258107,0.001271406,0.00128204,0.001309068,0.001320706,0.001338995,0.00136758,0.001375885,0.001412106,0.001674117,0.001720791,0.001789833,0.001780585,0.001812166,0.00183909,0.001886516,0.00190531,0.001939305,0.001962899,0.001968767,0.00200561,0.002035891,0.002062214,0.00209076,0.00212056,0.002135608,0.002156642,0.002184601,0.001747474,0.000268924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014006436,-0.007537246,-0.003579974,-0.000362694,0.002477229,0.00398314,0.001583695,0.000697672,5.58E-05,4.23E-05,8.11E-06,1.57E-05,2.09E-06,7.63E-06,-4.17E-07,3.52E-06,-1.55E-06,1.25E-06,-2.15E-06,-1.79E-07,-2.44E-06,-1.01E-06,-2.62E-06,-1.61E-06,-2.74E-06,-2.03E-06,-2.86E-06,-2.26E-06,-2.92E-06,-2.50E-06,-2.92E-06,-2.62E-06,-2.98E-06,-2.74E-06,-2.98E-06,-2.80E-06,-2.98E-06,-2.86E-06,-3.04E-06,-2.92E-06,-3.04E-06,-2.92E-06,-3.04E-06,-2.92E-06,-2.98E-06,-2.98E-06,-2.98E-06,-2.92E-06,-2.98E-06,-2.92E-06,-2.98E-06,-2.92E-06,-2.92E-06,-2.92E-06,-2.92E-06,-2.92E-06,-2.86E-06,-2.86E-06,-2.80E-06,-2.74E-06,-2.56E-06,-2.32E-06,-1.91E-06,-1.49E-06,-7.75E-07,-8.94E-07,0.1,0.001
3.21E-05,3.26E-05,3.29E-05,3.32E-05,3.37E-05,3.41E-05,3.47E-05,3.50E-05,3.57E-05,3.61E-05,3.66E-05,0.000151011,0.000168325,0.000174522,0.000180828,0.000186253,0.000192683,0.000197135,0.000200078,0.000206603,0.000211566,0.000218342,0.00022291,0.000228875,0.000234372,0.000238659,0.000246857,0.000253015,0.000255635,0.000261941,0.00026889,0.000272658,0.000484285,0.00050168,0.000515827,0.0005309,0.00054999,0.000562961,0.000573348,0.000589141,0.000601757,0.000617797,0.000630806,0.000645886,0.000660562,0.000668601,0.000680764,0.000696983,0.00070689,0.000720058,0.000725672,0.000740199,0.000750379,0.000758883,0.001033443,0.001057004,0.001094195,0.001110739,0.001137872,0.001155342,0.001175968,0.00120004,0.001222051,0.001240514,0.001257506,0.001277128,0.001303961,0.001318846,0.001333,0.001352565,0.001372438,0.001398885,0.001418535,0.001423919,0.001451164,0.001449806,0.00147699,0.001733965,0.001858006,0.001900753,0.00190715,0.001971717,0.002000066,0.002031993,0.002027412,0.002070496,0.002092406,0.002115761,0.002143513,0.002148771,0.002226315,0.00222799,0.002271514,0.00228164,0.002295079,0.002335072,0.001856106,0.000405054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013990581,-0.007821918,-0.003927529,-0.000736296,0.002168298,0.003680408,0.001527727,0.000743866,0.00011909,6.54E-05,1.75E-05,2.01E-05,7.15E-06,1.06E-05,2.98E-06,5.78E-06,9.54E-07,3.10E-06,-5.96E-08,1.49E-06,-6.56E-07,4.77E-07,-1.07E-06,-2.38E-07,-1.31E-06,-6.56E-07,-1.49E-06,-1.01E-06,-1.61E-06,-1.25E-06,-1.67E-06,-1.43E-06,-1.73E-06,-1.55E-06,-1.79E-06,-1.67E-06,-1.85E-06,-1.73E-06,-1.85E-06,-1.79E-06,-1.91E-06,-1.85E-06,-1.91E-06,-1.85E-06,-1.91E-06,-1.91E-06,-1.91E-06,-1.91E-06,-1.97E-06,-1.91E-06,-1.97E-06,-1.91E-06,-1.97E-06,-1.97E-06,-1.97E-06,-1.97E-06,-1.97E-06,-1.97E-06,-1.97E-06,-1.91E-06,-1.85E-06,-1.73E-06,-1.49E-06,-1.07E-06,-3.58E-07,-5.36E-07,0.1,0.027263158
3.32E-05,3.38E-05,3.44E-05,3.46E-05,3.52E-05,3.57E-05,3.62E-05,3.68E-05,3.73E-05,3.81E-05,3.86E-05,0.000158754,0.000176631,0.000183094,0.000192798,0.000197031,0.000204295,0.000208334,0.000215459,0.000221006,0.000227297,0.000232958,0.000238012,0.000243883,0.000250255,0.000255726,0.00026277,0.000267381,0.000275627,0.000281719,0.00028537,0.000291598,0.000518069,0.000533383,0.000554253,0.000575047,0.000587847,0.00059851,0.000614781,0.000627875,0.000643923,0.000662152,0.000675469,0.000686049,0.000704809,0.000715843,0.000726857,0.000735875,0.000751335,0.00076752,0.00077869,0.000785985,0.000800384,0.000810052,0.001067668,0.001123362,0.001169975,0.001188891,0.00121282,0.001236721,0.001257129,0.001275718,0.001303036,0.00132398,0.001340487,0.001358743,0.001390824,0.001399266,0.001426113,0.001446726,0.001462781,0.001476898,0.001499433,0.001512055,0.001539748,0.001557435,0.001556995,0.001580546,0.001960674,0.002009661,0.0020688,0.002095795,0.002101507,0.002186971,0.002177206,0.002188462,0.002231198,0.002256249,0.002296486,0.002314035,0.002336081,0.002308297,0.002395459,0.00245706,0.002445297,0.002471529,0.002050326,0.000571178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013976276,-0.008079648,-0.004272223,-0.00108707,0.001894236,0.003372431,0.001455247,0.000754654,0.000192225,9.89E-05,3.02E-05,2.48E-05,1.18E-05,1.32E-05,5.96E-06,7.57E-06,3.10E-06,4.41E-06,1.49E-06,2.56E-06,5.96E-07,1.37E-06,0,5.96E-07,-3.58E-07,1.19E-07,-5.96E-07,-2.38E-07,-7.75E-07,-5.36E-07,-8.94E-07,-7.15E-07,-9.54E-07,-8.34E-07,-1.01E-06,-8.94E-07,-1.07E-06,-1.01E-06,-1.13E-06,-1.01E-06,-1.13E-06,-1.07E-06,-1.13E-06,-1.07E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.07E-06,-1.07E-06,-1.01E-06,-1.01E-06,-8.94E-07,-8.34E-07,-6.56E-07,-4.17E-07,1.19E-07,1.19E-07,0.1,0.053526316
3.43E-05,3.50E-05,3.55E-05,3.61E-05,3.69E-05,3.77E-05,3.81E-05,3.87E-05,3.96E-05,3.99E-05,4.07E-05,0.000163266,0.000188051,0.000194766,0.000201144,0.000207199,0.00021501,0.000220727,0.000226768,0.000236497,0.000241434,0.000249033,0.000256393,0.00026163,0.000268811,0.000273685,0.000280924,0.000287289,0.000293055,0.000301016,0.000306212,0.000309802,0.000542421,0.000568856,0.00058738,0.000607024,0.00062714,0.000645415,0.000653008,0.000670605,0.000689476,0.000700869,0.000716235,0.000731878,0.000743601,0.000757708,0.000774418,0.000788392,0.000796615,0.000812663,0.000823392,0.000838416,0.000850515,0.000859327,0.000872567,0.00120049,0.001233843,0.00126302,0.001286826,0.001321962,0.001339343,0.00135874,0.001382295,0.001411504,0.001425418,0.001446226,0.001469362,0.001488324,0.001522196,0.001536658,0.001549848,0.001577023,0.001593157,0.001607145,0.001626055,0.001646223,0.001670248,0.001684837,0.001699766,0.002141311,0.002169,0.002233034,0.002262823,0.002292242,0.002312428,0.002342279,0.002390326,0.002423305,0.002426621,0.002471372,0.002471415,0.002523041,0.002529802,0.002577374,0.002615629,0.002627735,0.002194127,0.00071095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013974965,-0.008318007,-0.004603267,-0.00140667,0.001641691,0.003067017,0.001372337,0.000762999,0.000246227,0.00013566,4.07E-05,2.95E-05,1.29E-05,1.39E-05,5.72E-06,7.03E-06,2.09E-06,3.28E-06,5.96E-08,1.07E-06,-1.13E-06,-3.58E-07,-1.91E-06,-1.31E-06,-2.38E-06,-1.91E-06,-2.68E-06,-2.32E-06,-2.92E-06,-2.68E-06,-3.10E-06,-2.86E-06,-3.22E-06,-3.04E-06,-3.28E-06,-3.16E-06,-3.34E-06,-3.22E-06,-3.34E-06,-3.28E-06,-3.40E-06,-3.34E-06,-3.40E-06,-3.34E-06,-3.40E-06,-3.34E-06,-3.40E-06,-3.34E-06,-3.40E-06,-3.34E-06,-3.40E-06,-3.34E-06,-3.34E-06,-3.34E-06,-3.34E-06,-3.34E-06,-3.34E-06,-3.28E-06,-3.22E-06,-3.16E-06,-2.98E-06,-2.68E-06,-2.32E-06,-1.97E-06,-1.13E-06,-1.07E-06,0.1,0.079789474
3.54E-05,3.61E-05,3.72E-05,3.80E-05,3.88E-05,3.95E-05,4.03E-05,4.07E-05,4.15E-05,4.24E-05,4.28E-05,0.000169759,0.000195504,0.000202064,0.000211646,0.000221129,0.000225121,0.000236426,0.000243527,0.00025114,0.000257701,0.000264548,0.000271957,0.000278155,0.000285269,0.0002923,0.000299334,0.000306992,0.00031155,0.000318912,0.000324916,0.000330917,0.000569396,0.000602633,0.000633124,0.000645658,0.000667969,0.000681806,0.000701943,0.000719942,0.000732897,0.000749828,0.000764017,0.000784444,0.000792425,0.000811705,0.00082345,0.000836637,0.000854328,0.000862672,0.000876272,0.000888122,0.000897422,0.000916586,0.0009284,0.001218127,0.001323419,0.001351774,0.001373742,0.001402451,0.001417582,0.001455711,0.001472552,0.001497407,0.001521957,0.001539833,0.001563057,0.001592163,0.001610393,0.001632854,0.00165742,0.001671559,0.001697432,0.001709124,0.001729025,0.001754201,0.001764814,0.001786693,0.001810338,0.001891624,0.002309481,0.002364117,0.002414108,0.002439397,0.002472453,0.002499149,0.002540247,0.002558311,0.002578672,0.002623248,0.002660024,0.002689881,0.002731582,0.002724779,0.002780827,0.002810828,0.002376922,0.000869496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013951421,-0.008559406,-0.004900634,-0.001685679,0.001423359,0.002784669,0.001298606,0.000753105,0.000292063,0.000171959,6.24E-05,4.08E-05,2.10E-05,1.93E-05,1.16E-05,1.14E-05,6.74E-06,7.03E-06,3.99E-06,4.41E-06,2.38E-06,2.80E-06,1.37E-06,1.73E-06,7.15E-07,1.01E-06,2.38E-07,4.77E-07,-5.96E-08,1.19E-07,-2.98E-07,-1.19E-07,-4.17E-07,-3.58E-07,-5.36E-07,-4.77E-07,-6.56E-07,-5.96E-07,-7.15E-07,-7.15E-07,-7.75E-07,-7.75E-07,-8.34E-07,-8.34E-07,-8.94E-07,-8.94E-07,-9.54E-07,-8.94E-07,-9.54E-07,-9.54E-07,-9.54E-07,-9.54E-07,-1.01E-06,-1.01E-06,-1.01E-06,-1.01E-06,-1.01E-06,-1.01E-06,-1.01E-06,-1.07E-06,-1.01E-06,-1.01E-06,-8.94E-07,-6.56E-07,-2.38E-07,-2.98E-07,0.1,0.106052632
3.64E-05,3.74E-05,3.87E-05,3.94E-05,4.06E-05,4.12E-05,4.20E-05,4.28E-05,4.37E-05,4.44E-05,4.53E-05,0.000174904,0.000201526,0.000212038,0.000222578,0.000231962,0.000239172,0.00024765,0.000256815,0.000264135,0.000274092,0.000281798,0.000289956,0.000298136,0.000305372,0.000313054,0.0003198,0.000324514,0.00033131,0.000340025,0.000344898,0.000351521,0.000559965,0.000641457,0.000667293,0.000691648,0.000705738,0.000725597,0.000748767,0.000764828,0.000778875,0.000799442,0.000814511,0.000829738,0.000849264,0.000861507,0.000879936,0.000891679,0.000904279,0.00091765,0.000936576,0.000945183,0.000955273,0.000972578,0.000982423,0.001000319,0.001375517,0.001434021,0.001454946,0.00148397,0.001516617,0.00154635,0.001570929,0.001589586,0.001617935,0.001643279,0.001669056,0.001687526,0.001715023,0.001736612,0.001758752,0.001780178,0.001795342,0.001815364,0.001838665,0.001855065,0.001876935,0.001907165,0.0019185,0.001938607,0.002118993,0.002493407,0.002550121,0.002581637,0.002622288,0.002655416,0.00269027,0.002730329,0.002757118,0.002790013,0.00282214,0.002866382,0.002902065,0.002943465,0.002938436,0.002966351,0.002578235,0.001046815,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013922632,-0.008806288,-0.005175591,-0.001938105,0.001238346,0.002526104,0.0012182,0.00073278,0.000321031,0.000202,8.12E-05,5.26E-05,2.75E-05,2.32E-05,1.50E-05,1.40E-05,9.00E-06,8.88E-06,5.66E-06,5.78E-06,3.70E-06,3.87E-06,2.38E-06,2.62E-06,1.55E-06,1.73E-06,1.01E-06,1.13E-06,5.96E-07,7.15E-07,2.98E-07,4.17E-07,5.96E-08,1.19E-07,-5.96E-08,-5.96E-08,-2.38E-07,-1.79E-07,-3.58E-07,-2.98E-07,-4.17E-07,-4.17E-07,-4.77E-07,-4.77E-07,-5.36E-07,-5.36E-07,-5.96E-07,-5.96E-07,-6.56E-07,-6.56E-07,-6.56E-07,-6.56E-07,-7.15E-07,-7.15E-07,-7.15E-07,-7.15E-07,-7.75E-07,-7.75E-07,-7.75E-07,-8.34E-07,-8.34E-07,-7.15E-07,-5.96E-07,-1.79E-07,1.19E-07,2.38E-07,0.1,0.132315789
3.76E-05,3.91E-05,4.01E-05,4.11E-05,4.24E-05,4.32E-05,4.41E-05,4.51E-05,4.60E-05,4.71E-05,4.78E-05,0.000180265,0.000209633,0.000223077,0.000234199,0.000245399,0.000253483,0.00026518,0.000273593,0.000282114,0.000291685,0.000301746,0.000308327,0.000315576,0.000324815,0.000330375,0.000339667,0.000346772,0.000352921,0.000360986,0.000367959,0.000372744,0.000501439,0.000673956,0.000704841,0.000730895,0.000752662,0.000770444,0.000787776,0.000808416,0.000832573,0.00084678,0.000861422,0.000878003,0.000895622,0.000912379,0.000927307,0.000942165,0.000958273,0.000975816,0.000990477,0.001006507,0.001020005,0.001030481,0.001041274,0.001060575,0.001264278,0.001507327,0.00154046,0.001576529,0.001608509,0.001638197,0.001678443,0.001697469,0.001718653,0.001736642,0.001771284,0.001799996,0.001810058,0.001835358,0.001863873,0.001881197,0.001912401,0.001924638,0.001952619,0.001981661,0.002003708,0.002017203,0.002039951,0.002057792,0.002073975,0.002337916,0.002688882,0.002736368,0.002782847,0.002823309,0.002853224,0.002893737,0.002931538,0.002965252,0.003008377,0.003040295,0.003067717,0.00308743,0.003130181,0.003157804,0.002736571,0.001234552,0.000101116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01389724,-0.009040534,-0.005420268,-0.002162099,0.001074255,0.00228411,0.001141071,0.00070715,0.000342846,0.000225008,9.60E-05,6.48E-05,3.34E-05,2.68E-05,1.72E-05,1.60E-05,1.03E-05,1.00E-05,6.32E-06,6.44E-06,3.99E-06,4.17E-06,2.50E-06,2.68E-06,1.49E-06,1.67E-06,8.34E-07,9.54E-07,3.58E-07,4.77E-07,0,1.19E-07,-2.38E-07,-1.79E-07,-4.17E-07,-3.58E-07,-5.96E-07,-5.36E-07,-7.15E-07,-6.56E-07,-7.75E-07,-7.75E-07,-8.34E-07,-8.34E-07,-8.94E-07,-8.94E-07,-9.54E-07,-9.54E-07,-1.01E-06,-1.01E-06,-1.01E-06,-1.01E-06,-1.07E-06,-1.07E-06,-1.07E-06,-1.07E-06,-1.07E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.07E-06,-9.54E-07,-6.56E-07,-2.38E-07,3.58E-07,2.38E-07,0.1,0.158578947
3.89E-05,4.03E-05,4.19E-05,4.30E-05,4.44E-05,4.53E-05,4.67E-05,4.77E-05,4.87E-05,4.94E-05,5.06E-05,0.000187427,0.000218492,0.000236013,0.000246524,0.000256768,0.000270308,0.000279073,0.00029084,0.000298431,0.000309764,0.00031771,0.000327914,0.000336997,0.000343762,0.000351757,0.000359598,0.000369355,0.000374577,0.000382137,0.000389916,0.000397301,0.000418937,0.000707342,0.000745018,0.000776599,0.00079312,0.00081716,0.000843907,0.000856076,0.000877318,0.000894837,0.000917226,0.000937496,0.0009539,0.000968312,0.000987005,0.001000729,0.001019679,0.001037394,0.001049863,0.001065241,0.001083078,0.001094487,0.001109706,0.001123253,0.001135843,0.00151495,0.001635217,0.001664228,0.001706672,0.001734483,0.001768765,0.001792433,0.001823211,0.001848656,0.001882426,0.001908835,0.001932751,0.001958371,0.001974133,0.002007728,0.00203601,0.002061346,0.00207666,0.002097517,0.002122174,0.002140561,0.002164398,0.002186287,0.002199768,0.002219292,0.002572621,0.002874311,0.002936138,0.002980747,0.003012152,0.00307005,0.003105842,0.003133933,0.003181813,0.003219071,0.003252411,0.003291135,0.003324902,0.003355982,0.002961199,0.001448821,0.0002226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01387018,-0.009248555,-0.005640566,-0.002358317,0.0009377,0.002054751,0.001069605,0.000674605,0.000362575,0.00023818,0.000111759,7.71E-05,4.09E-05,3.14E-05,2.01E-05,1.85E-05,1.23E-05,1.16E-05,7.69E-06,7.45E-06,4.89E-06,4.89E-06,3.16E-06,3.16E-06,1.97E-06,2.03E-06,1.13E-06,1.19E-06,5.36E-07,5.96E-07,1.19E-07,1.79E-07,-1.79E-07,-1.79E-07,-4.17E-07,-4.17E-07,-5.96E-07,-5.96E-07,-7.15E-07,-7.15E-07,-8.34E-07,-8.34E-07,-9.54E-07,-9.54E-07,-1.01E-06,-1.01E-06,-1.07E-06,-1.07E-06,-1.07E-06,-1.07E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.13E-06,-1.19E-06,-1.19E-06,-1.19E-06,-1.19E-06,-1.19E-06,-1.13E-06,-1.01E-06,-7.15E-07,-1.79E-07,5.96E-08,1.19E-07,0.1,0.184842105
4.04E-05,4.21E-05,4.35E-05,4.49E-05,4.65E-05,4.78E-05,4.87E-05,4.99E-05,5.13E-05,5.21E-05,5.32E-05,0.000191554,0.000229082,0.000244525,0.000256619,0.000271789,0.000283758,0.000294843,0.000307685,0.000318572,0.00032836,0.000337536,0.000347125,0.000356507,0.000364762,0.000374367,0.000382385,0.000391506,0.0003999,0.000408507,0.000415758,0.000421663,0.000430427,0.000712056,0.000782625,0.0008151,0.000841125,0.000862939,0.000887676,0.000914108,0.000930013,0.000950338,0.000971134,0.000987786,0.001008516,0.001032517,0.001048931,0.001064861,0.001079576,0.001094653,0.001112426,0.001131978,0.001146195,0.00116148,0.001173861,0.001189837,0.001208297,0.001258533,0.001686216,0.001761418,0.001788927,0.001833281,0.00185831,0.001892902,0.001933904,0.001955986,0.001980519,0.002015361,0.002037394,0.002075334,0.002092485,0.002120761,0.002148317,0.002181746,0.002196268,0.002222296,0.002249232,0.002280521,0.002293108,0.002323633,0.002344216,0.00236259,0.002378201,0.002802885,0.00307868,0.00315061,0.003205213,0.003234381,0.003291999,0.003322021,0.003374419,0.003420171,0.003455261,0.003482892,0.003524841,0.00356451,0.003190883,0.001675011,0.000395377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01384002,-0.009425044,-0.005839646,-0.002516925,0.000823557,0.001839161,0.001005113,0.00064379,0.000374138,0.000244617,0.000129223,8.88E-05,5.02E-05,3.74E-05,2.48E-05,2.19E-05,1.57E-05,1.42E-05,1.03E-05,9.60E-06,7.09E-06,6.68E-06,5.01E-06,4.77E-06,3.58E-06,3.52E-06,2.68E-06,2.62E-06,1.97E-06,1.97E-06,1.49E-06,1.49E-06,1.13E-06,1.13E-06,8.94E-07,8.94E-07,6.56E-07,6.56E-07,5.36E-07,5.36E-07,4.17E-07,4.17E-07,2.98E-07,2.98E-07,2.38E-07,1.79E-07,1.19E-07,1.19E-07,1.19E-07,5.96E-08,5.96E-08,5.96E-08,0,0,0,0,-5.96E-08,-5.96E-08,-1.19E-07,-1.79E-07,-2.38E-07,-2.38E-07,-3.58E-07,-2.98E-07,-2.38E-07,1.19E-07,0.1,0.211105263
4.16E-05,4.37E-05,4.55E-05,4.71E-05,4.84E-05,4.98E-05,5.12E-05,5.25E-05,5.40E-05,5.50E-05,5.62E-05,0.00019763,0.000239605,0.000257044,0.000273565,0.000285803,0.000298145,0.000312306,0.000325303,0.000335063,0.000347645,0.000358922,0.000367498,0.000377745,0.000387082,0.000397644,0.000407525,0.000413388,0.000423791,0.000432488,0.000442364,0.000449616,0.000456708,0.000671634,0.000819525,0.000858127,0.000885608,0.000911982,0.000938991,0.000963497,0.000984214,0.001007975,0.00102555,0.001047533,0.001072102,0.001088144,0.00110908,0.001128825,0.001146934,0.001164852,0.00118416,0.001198787,0.001212371,0.001231881,0.001248544,0.001266336,0.001279499,0.001294407,0.001563956,0.001832537,0.00188554,0.001928108,0.001972356,0.002007279,0.002041216,0.002067664,0.00210421,0.002129979,0.002166615,0.002195923,0.002216141,0.002245512,0.002271932,0.002306164,0.002338764,0.002363088,0.002394059,0.002408982,0.002429612,0.002458035,0.002482924,0.002510104,0.002536897,0.002558696,0.0030118,0.003312243,0.003370508,0.003419666,0.003464423,0.003524623,0.003553084,0.003611942,0.003656563,0.00369528,0.003728403,0.003777419,0.003396666,0.00193473,0.000601734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013811767,-0.009581566,-0.006007254,-0.002655685,0.000722945,0.00164628,0.000936151,0.000611544,0.00037837,0.000244439,0.000143766,9.69E-05,5.79E-05,4.17E-05,2.80E-05,2.36E-05,1.76E-05,1.52E-05,1.14E-05,1.01E-05,7.69E-06,6.91E-06,5.25E-06,4.83E-06,3.64E-06,3.40E-06,2.56E-06,2.38E-06,1.79E-06,1.67E-06,1.25E-06,1.13E-06,8.34E-07,7.75E-07,4.77E-07,4.77E-07,2.98E-07,2.38E-07,5.96E-08,5.96E-08,-5.96E-08,-5.96E-08,-1.79E-07,-1.79E-07,-2.38E-07,-2.38E-07,-2.98E-07,-3.58E-07,-3.58E-07,-4.17E-07,-4.17E-07,-4.17E-07,-4.77E-07,-4.77E-07,-4.77E-07,-4.77E-07,-4.77E-07,-5.36E-07,-5.36E-07,-5.36E-07,-5.36E-07,-4.77E-07,-3.58E-07,-1.79E-07,-1.79E-07,1.79E-07,0.1,0.237368421
